run_dir,experiment_name,dataset,iid,alpha,aggregation,attack_type,malicious_ratio,num_rounds,final_clean_accuracy,best_clean_accuracy,final_test_loss,final_backdoor_asr,final_rejection_rate,final_tpr,final_fpr,final_f1,chain_valid,total_time
experiments_b_journal\core_fashionmnist_noniid_adaptive_scaling_median_s44_20260607_121347,core_fashionmnist_noniid_adaptive_scaling_median_s44,FashionMNIST,False,0.5,median,adaptive_scaling,0.2,80,85.76,86.09,0.3899028893470764,1.3443191673894188,0.0,0.0,0.0,0.0,True,158.1330710000475
experiments_b_journal\core_fashionmnist_noniid_adaptive_scaling_norm_filter_s42_20260606_145058,core_fashionmnist_noniid_adaptive_scaling_norm_filter_s42,FashionMNIST,False,0.5,norm_filter,adaptive_scaling,0.2,80,83.92,84.51,0.4136650717020035,3.4692107545533393,20.0,0.0,0.25,0.0,True,101.21450460003689
experiments_b_journal\core_fashionmnist_noniid_adaptive_scaling_norm_filter_s43_20260606_155634,core_fashionmnist_noniid_adaptive_scaling_norm_filter_s43,FashionMNIST,False,0.5,norm_filter,adaptive_scaling,0.2,80,81.76,83.66,0.4829146896839142,0.3469210754553339,40.0,0.0,0.5,0.0,True,103.27367000002414
experiments_b_journal\core_fashionmnist_noniid_adaptive_scaling_norm_filter_s44_20260607_121636,core_fashionmnist_noniid_adaptive_scaling_norm_filter_s44,FashionMNIST,False,0.5,norm_filter,adaptive_scaling,0.2,80,87.27,87.38,0.35777436606884,1.7779705117085862,10.0,0.0,0.125,0.0,True,159.9495459999889
experiments_b_journal\core_fashionmnist_noniid_adaptive_scaling_proposed_s42_20260606_145246,core_fashionmnist_noniid_adaptive_scaling_proposed_s42,FashionMNIST,False,0.5,proposed,adaptive_scaling,0.2,80,85.31,85.34,0.3832746404886246,3.3824804856895057,0.0,0.0,0.0,0.0,True,102.68376230000285
experiments_b_journal\core_fashionmnist_noniid_adaptive_scaling_proposed_s42_20260607_104714,core_fashionmnist_noniid_adaptive_scaling_proposed_s42,FashionMNIST,False,0.5,proposed,adaptive_scaling,0.2,80,85.04,85.1,0.39132065904140473,3.4692107545533393,0.0,0.0,0.0,0.0,True,159.81698250002228
experiments_b_journal\core_fashionmnist_noniid_adaptive_scaling_proposed_s43_20260606_155823,core_fashionmnist_noniid_adaptive_scaling_proposed_s43,FashionMNIST,False,0.5,proposed,adaptive_scaling,0.2,80,84.9,85.12,0.39102178196907045,1.2575888985255854,0.0,0.0,0.0,0.0,True,104.25848279998172
experiments_b_journal\core_fashionmnist_noniid_adaptive_scaling_proposed_s43_20260607_105005,core_fashionmnist_noniid_adaptive_scaling_proposed_s43,FashionMNIST,False,0.5,proposed,adaptive_scaling,0.2,80,84.59,85.01,0.3991993962526321,1.2142237640936686,0.0,0.0,0.0,0.0,True,158.3209166000015
experiments_b_journal\core_fashionmnist_noniid_adaptive_scaling_proposed_s44_20260607_105254,core_fashionmnist_noniid_adaptive_scaling_proposed_s44,FashionMNIST,False,0.5,proposed,adaptive_scaling,0.2,80,86.0,86.4,0.38904388873577117,1.3443191673894188,0.0,0.0,0.0,0.0,True,155.9339174000197
experiments_b_journal\core_fashionmnist_noniid_adaptive_scaling_trimmed_mean_s42_20260606_144723,core_fashionmnist_noniid_adaptive_scaling_trimmed_mean_s42,FashionMNIST,False,0.5,trimmed_mean,adaptive_scaling,0.2,80,86.4,86.4,0.36649775986671446,1.9080659150043364,0.0,0.0,0.0,0.0,True,101.44927149999421
experiments_b_journal\core_fashionmnist_noniid_adaptive_scaling_trimmed_mean_s43_20260606_155256,core_fashionmnist_noniid_adaptive_scaling_trimmed_mean_s43,FashionMNIST,False,0.5,trimmed_mean,adaptive_scaling,0.2,80,85.02,85.07,0.394292174077034,2.038161318300087,0.0,0.0,0.0,0.0,True,102.51884400000563
experiments_b_journal\core_fashionmnist_noniid_adaptive_scaling_trimmed_mean_s44_20260607_121054,core_fashionmnist_noniid_adaptive_scaling_trimmed_mean_s44,FashionMNIST,False,0.5,trimmed_mean,adaptive_scaling,0.2,80,86.95,87.09,0.36433854746818545,1.4744145706851692,0.0,0.0,0.0,0.0,True,160.69461539998883
experiments_b_journal\core_fashionmnist_noniid_backdoor_fedavg_s42_20260606_145435,core_fashionmnist_noniid_backdoor_fedavg_s42,FashionMNIST,False,0.5,fedavg,backdoor,0.2,80,86.48,86.48,0.3666956520318985,89.46227233304423,0.0,0.0,0.0,0.0,True,101.58284700004151
experiments_b_journal\core_fashionmnist_noniid_backdoor_fedavg_s43_20260606_160013,core_fashionmnist_noniid_backdoor_fedavg_s43,FashionMNIST,False,0.5,fedavg,backdoor,0.2,80,83.37,83.37,0.45495190148353576,98.56895056374675,0.0,0.0,0.0,0.0,True,103.60693849995732
experiments_b_journal\core_fashionmnist_noniid_backdoor_fedavg_s44_20260607_121927,core_fashionmnist_noniid_backdoor_fedavg_s44,FashionMNIST,False,0.5,fedavg,backdoor,0.2,80,85.04,85.04,0.40900325174331664,79.92194275802255,0.0,0.0,0.0,0.0,True,161.43096660001902
experiments_b_journal\core_fashionmnist_noniid_backdoor_krum_s42_20260606_145623,core_fashionmnist_noniid_backdoor_krum_s42,FashionMNIST,False,0.5,krum,backdoor,0.2,80,62.32,63.84,0.953488435459137,0.3469210754553339,90.0,1.0,0.875,0.3636363636363636,True,102.60414050001418
experiments_b_journal\core_fashionmnist_noniid_backdoor_krum_s43_20260606_160203,core_fashionmnist_noniid_backdoor_krum_s43,FashionMNIST,False,0.5,krum,backdoor,0.2,80,77.12,77.2,0.6220137460708618,1.5177797051170858,90.0,1.0,0.875,0.3636363636363636,True,105.05562800000189
experiments_b_journal\core_fashionmnist_noniid_backdoor_krum_s44_20260607_122220,core_fashionmnist_noniid_backdoor_krum_s44,FashionMNIST,False,0.5,krum,backdoor,0.2,80,81.62,81.62,0.516873973608017,0.7372072853425846,90.0,1.0,0.875,0.3636363636363636,True,163.68260780000128
experiments_b_journal\core_fashionmnist_noniid_backdoor_median_s42_20260606_150000,core_fashionmnist_noniid_backdoor_median_s42,FashionMNIST,False,0.5,median,backdoor,0.2,80,81.11,82.47,0.4989769181728363,4.163052905464007,0.0,0.0,0.0,0.0,True,101.37720320001245
experiments_b_journal\core_fashionmnist_noniid_backdoor_median_s43_20260606_160544,core_fashionmnist_noniid_backdoor_median_s43,FashionMNIST,False,0.5,median,backdoor,0.2,80,79.08,79.55,0.5514415860652924,4.683434518647008,0.0,0.0,0.0,0.0,True,102.27855420002015
experiments_b_journal\core_fashionmnist_noniid_backdoor_median_s44_20260607_122807,core_fashionmnist_noniid_backdoor_median_s44,FashionMNIST,False,0.5,median,backdoor,0.2,80,77.8,80.27,0.5382379071235657,4.5967042497831745,0.0,0.0,0.0,0.0,True,151.96629090001807
experiments_b_journal\core_fashionmnist_noniid_backdoor_norm_filter_s42_20260606_150147,core_fashionmnist_noniid_backdoor_norm_filter_s42,FashionMNIST,False,0.5,norm_filter,backdoor,0.2,80,85.69,86.2,0.3736807860851288,2.7320034692107544,30.0,1.0,0.125,0.8,True,101.81424799998058
experiments_b_journal\core_fashionmnist_noniid_backdoor_norm_filter_s43_20260606_160733,core_fashionmnist_noniid_backdoor_norm_filter_s43,FashionMNIST,False,0.5,norm_filter,backdoor,0.2,80,86.07,86.07,0.38171168344020845,3.1222896790980053,20.0,1.0,0.0,1.0,True,102.1552838999778
experiments_b_journal\core_fashionmnist_noniid_backdoor_norm_filter_s44_20260607_123049,core_fashionmnist_noniid_backdoor_norm_filter_s44,FashionMNIST,False,0.5,norm_filter,backdoor,0.2,80,82.03,82.74,0.46317238073349,2.385082393755421,30.0,1.0,0.125,0.8,True,160.29183569998713
experiments_b_journal\core_fashionmnist_noniid_backdoor_proposed_s42_20260606_150335,core_fashionmnist_noniid_backdoor_proposed_s42,FashionMNIST,False,0.5,proposed,backdoor,0.2,80,85.53,85.82,0.38454127070903776,5.377276669557675,0.0,0.0,0.0,0.0,True,103.00363390002167
experiments_b_journal\core_fashionmnist_noniid_backdoor_proposed_s42_20260607_105541,core_fashionmnist_noniid_backdoor_proposed_s42,FashionMNIST,False,0.5,proposed,backdoor,0.2,80,84.89,85.21,0.3921329516887665,2.9054640069384217,20.0,1.0,0.0,1.0,True,158.7243499000324
experiments_b_journal\core_fashionmnist_noniid_backdoor_proposed_s43_20260606_160921,core_fashionmnist_noniid_backdoor_proposed_s43,FashionMNIST,False,0.5,proposed,backdoor,0.2,80,83.23,83.23,0.45888594427108764,8.889852558542932,0.0,0.0,0.0,0.0,True,103.32498219999252
experiments_b_journal\core_fashionmnist_noniid_backdoor_proposed_s43_20260607_105831,core_fashionmnist_noniid_backdoor_proposed_s43,FashionMNIST,False,0.5,proposed,backdoor,0.2,80,82.83,83.6,0.4466497346401215,4.163052905464007,20.0,1.0,0.0,1.0,True,159.84266649995698
experiments_b_journal\core_fashionmnist_noniid_backdoor_proposed_s44_20260607_110121,core_fashionmnist_noniid_backdoor_proposed_s44,FashionMNIST,False,0.5,proposed,backdoor,0.2,80,83.3,83.75,0.4386129302978516,2.341717259323504,20.0,1.0,0.0,1.0,True,159.22161160001997
experiments_b_journal\core_fashionmnist_noniid_backdoor_trimmed_mean_s42_20260606_145812,core_fashionmnist_noniid_backdoor_trimmed_mean_s42,FashionMNIST,False,0.5,trimmed_mean,backdoor,0.2,80,84.45,84.55,0.417403399181366,4.943625325238508,0.0,0.0,0.0,0.0,True,101.71472779999021
experiments_b_journal\core_fashionmnist_noniid_backdoor_trimmed_mean_s43_20260606_160355,core_fashionmnist_noniid_backdoor_trimmed_mean_s43,FashionMNIST,False,0.5,trimmed_mean,backdoor,0.2,80,82.99,82.99,0.46688017897605893,5.160450997398092,0.0,0.0,0.0,0.0,True,103.32649129995843
experiments_b_journal\core_fashionmnist_noniid_backdoor_trimmed_mean_s44_20260607_122515,core_fashionmnist_noniid_backdoor_trimmed_mean_s44,FashionMNIST,False,0.5,trimmed_mean,backdoor,0.2,80,82.9,83.57,0.44930757055282594,5.333911535125759,0.0,0.0,0.0,0.0,True,160.54023939999752
experiments_b_journal\core_fashionmnist_noniid_sign_flip_fedavg_s42_20260606_143415,core_fashionmnist_noniid_sign_flip_fedavg_s42,FashionMNIST,False,0.5,fedavg,sign_flip,0.2,80,10.0,10.0,38132.101234375,0.0,0.0,0.0,0.0,0.0,True,26.287163199973293
experiments_b_journal\core_fashionmnist_noniid_sign_flip_fedavg_s43_20260606_154013,core_fashionmnist_noniid_sign_flip_fedavg_s43,FashionMNIST,False,0.5,fedavg,sign_flip,0.2,80,10.0,12.0,13760561.1328,0.0,0.0,0.0,0.0,0.0,True,26.51618929998949
experiments_b_journal\core_fashionmnist_noniid_sign_flip_fedavg_s44_20260607_115312,core_fashionmnist_noniid_sign_flip_fedavg_s44,FashionMNIST,False,0.5,fedavg,sign_flip,0.2,80,10.0,22.29,2125834.3848,0.0,0.0,0.0,0.0,0.0,True,41.854569800023455
experiments_b_journal\core_fashionmnist_noniid_sign_flip_krum_s42_20260606_143448,core_fashionmnist_noniid_sign_flip_krum_s42,FashionMNIST,False,0.5,krum,sign_flip,0.2,80,62.76,63.22,0.9493317977905273,0.39028620988725066,90.0,1.0,0.875,0.3636363636363636,True,101.99834160000319
experiments_b_journal\core_fashionmnist_noniid_sign_flip_krum_s43_20260606_154046,core_fashionmnist_noniid_sign_flip_krum_s43,FashionMNIST,False,0.5,krum,sign_flip,0.2,80,76.99,77.35,0.6120772709846497,1.4310494362532524,90.0,1.0,0.875,0.3636363636363636,True,102.69626210001297
experiments_b_journal\core_fashionmnist_noniid_sign_flip_krum_s44_20260607_115405,core_fashionmnist_noniid_sign_flip_krum_s44,FashionMNIST,False,0.5,krum,sign_flip,0.2,80,76.55,78.16,0.6774476212501526,1.2142237640936686,90.0,1.0,0.875,0.3636363636363636,True,165.2360862000496
experiments_b_journal\core_fashionmnist_noniid_sign_flip_median_s42_20260606_143823,core_fashionmnist_noniid_sign_flip_median_s42,FashionMNIST,False,0.5,median,sign_flip,0.2,80,79.05,79.09,0.5468301101684571,1.5177797051170858,0.0,0.0,0.0,0.0,True,100.84798630001023
experiments_b_journal\core_fashionmnist_noniid_sign_flip_median_s43_20260606_154423,core_fashionmnist_noniid_sign_flip_median_s43,FashionMNIST,False,0.5,median,sign_flip,0.2,80,79.19,79.9,0.5572346120357513,4.163052905464007,0.0,0.0,0.0,0.0,True,102.38528039999073
experiments_b_journal\core_fashionmnist_noniid_sign_flip_median_s44_20260607_115936,core_fashionmnist_noniid_sign_flip_median_s44,FashionMNIST,False,0.5,median,sign_flip,0.2,80,74.02,76.75,0.6065286416053772,2.168256721595837,0.0,0.0,0.0,0.0,True,151.55839720001677
experiments_b_journal\core_fashionmnist_noniid_sign_flip_norm_filter_s42_20260606_144010,core_fashionmnist_noniid_sign_flip_norm_filter_s42,FashionMNIST,False,0.5,norm_filter,sign_flip,0.2,80,85.77,86.11,0.37217659387588503,2.6452732003469213,30.0,1.0,0.125,0.8,True,102.1594123999821
experiments_b_journal\core_fashionmnist_noniid_sign_flip_norm_filter_s43_20260606_154611,core_fashionmnist_noniid_sign_flip_norm_filter_s43,FashionMNIST,False,0.5,norm_filter,sign_flip,0.2,80,86.11,86.36,0.37619537675380704,2.7320034692107544,20.0,1.0,0.0,1.0,True,102.3919739999692
experiments_b_journal\core_fashionmnist_noniid_sign_flip_norm_filter_s44_20260607_120216,core_fashionmnist_noniid_sign_flip_norm_filter_s44,FashionMNIST,False,0.5,norm_filter,sign_flip,0.2,80,82.8,83.26,0.44931224064826963,2.038161318300087,30.0,1.0,0.125,0.8,True,160.30481260002125
experiments_b_journal\core_fashionmnist_noniid_sign_flip_proposed_s42_20260606_144158,core_fashionmnist_noniid_sign_flip_proposed_s42,FashionMNIST,False,0.5,proposed,sign_flip,0.2,80,83.48,83.78,0.43375435140132906,0.6071118820468343,0.0,0.0,0.0,0.0,True,101.86335770000005
experiments_b_journal\core_fashionmnist_noniid_sign_flip_proposed_s42_20260607_100502,core_fashionmnist_noniid_sign_flip_proposed_s42,FashionMNIST,False,0.5,proposed,sign_flip,0.2,80,10.0,28.8,1894.7715494140625,0.0,90.0,1.0,0.875,0.3636363636363636,True,33.05880110000726
experiments_b_journal\core_fashionmnist_noniid_sign_flip_proposed_s42_20260607_101012,core_fashionmnist_noniid_sign_flip_proposed_s42,FashionMNIST,False,0.5,proposed,sign_flip,0.2,80,86.47,86.47,0.36968661885261533,1.0841283607979184,30.0,1.0,0.125,0.8,True,126.08775359997526
experiments_b_journal\core_fashionmnist_noniid_sign_flip_proposed_s43_20260606_154800,core_fashionmnist_noniid_sign_flip_proposed_s43,FashionMNIST,False,0.5,proposed,sign_flip,0.2,80,10.42,68.44,344.4508328125,0.08673026886383348,0.0,0.0,0.0,0.0,True,72.99007470003562
experiments_b_journal\core_fashionmnist_noniid_sign_flip_proposed_s43_20260607_100541,core_fashionmnist_noniid_sign_flip_proposed_s43,FashionMNIST,False,0.5,proposed,sign_flip,0.2,80,10.0,39.72,39321297.2416,0.0,100.0,1.0,1.0,0.33333333333333337,True,40.44497099996079
experiments_b_journal\core_fashionmnist_noniid_sign_flip_proposed_s43_20260607_101226,core_fashionmnist_noniid_sign_flip_proposed_s43,FashionMNIST,False,0.5,proposed,sign_flip,0.2,80,82.96,83.38,0.4566193292140961,3.8594969644405897,30.0,1.0,0.125,0.8,True,160.60800999996718
experiments_b_journal\core_fashionmnist_noniid_sign_flip_proposed_s44_20260607_100634,core_fashionmnist_noniid_sign_flip_proposed_s44,FashionMNIST,False,0.5,proposed,sign_flip,0.2,80,10.0,60.45,8082.31600390625,0.0,100.0,1.0,1.0,0.33333333333333337,True,39.692465399974026
experiments_b_journal\core_fashionmnist_noniid_sign_flip_proposed_s44_20260607_101514,core_fashionmnist_noniid_sign_flip_proposed_s44,FashionMNIST,False,0.5,proposed,sign_flip,0.2,80,83.39,83.98,0.43956192874908445,1.821335646140503,30.0,1.0,0.125,0.8,True,158.0302168999915
experiments_b_journal\core_fashionmnist_noniid_sign_flip_trimmed_mean_s42_20260606_143636,core_fashionmnist_noniid_sign_flip_trimmed_mean_s42,FashionMNIST,False,0.5,trimmed_mean,sign_flip,0.2,80,82.55,82.86,0.45522990000247954,1.1274934952298352,0.0,0.0,0.0,0.0,True,100.71074200002477
experiments_b_journal\core_fashionmnist_noniid_sign_flip_trimmed_mean_s43_20260606_154235,core_fashionmnist_noniid_sign_flip_trimmed_mean_s43,FashionMNIST,False,0.5,trimmed_mean,sign_flip,0.2,80,82.23,82.67,0.4983063235759735,3.9462272333044233,0.0,0.0,0.0,0.0,True,101.53603259997908
experiments_b_journal\core_fashionmnist_noniid_sign_flip_trimmed_mean_s44_20260607_115702,core_fashionmnist_noniid_sign_flip_trimmed_mean_s44,FashionMNIST,False,0.5,trimmed_mean,sign_flip,0.2,80,78.51,79.54,0.5331320411205291,1.99479618386817,0.0,0.0,0.0,0.0,True,142.5030829999596
experiments_b_journal\core_ratio_fashionmnist_noniid_adaptive_norm_filter_r0.1_s42_20260609_133851,core_ratio_fashionmnist_noniid_adaptive_norm_filter_r0.1_s42,FashionMNIST,False,0.5,norm_filter,adaptive_scaling,0.1,80,83.54,83.85,0.4193918610095978,3.5125758889852556,20.0,0.0,0.2222222222222222,0.0,True,119.24477279989514
experiments_b_journal\core_ratio_fashionmnist_noniid_adaptive_norm_filter_r0.1_s43_20260609_134056,core_ratio_fashionmnist_noniid_adaptive_norm_filter_r0.1_s43,FashionMNIST,False,0.5,norm_filter,adaptive_scaling,0.1,80,81.73,83.33,0.4858876825809479,0.3469210754553339,40.0,0.0,0.4444444444444444,0.0,True,103.86470590007957
experiments_b_journal\core_ratio_fashionmnist_noniid_adaptive_norm_filter_r0.1_s44_20260609_134247,core_ratio_fashionmnist_noniid_adaptive_norm_filter_r0.1_s44,FashionMNIST,False,0.5,norm_filter,adaptive_scaling,0.1,80,86.01,86.31,0.38682582473754884,1.3009540329575022,20.0,0.0,0.2222222222222222,0.0,True,91.94504879997112
experiments_b_journal\core_ratio_fashionmnist_noniid_adaptive_norm_filter_r0.2_s42_20260609_134425,core_ratio_fashionmnist_noniid_adaptive_norm_filter_r0.2_s42,FashionMNIST,False,0.5,norm_filter,adaptive_scaling,0.2,80,83.58,83.94,0.41645936851501464,3.5125758889852556,20.0,0.0,0.25,0.0,True,93.12933489994612
experiments_b_journal\core_ratio_fashionmnist_noniid_adaptive_norm_filter_r0.2_s43_20260609_134604,core_ratio_fashionmnist_noniid_adaptive_norm_filter_r0.2_s43,FashionMNIST,False,0.5,norm_filter,adaptive_scaling,0.2,80,81.85,83.19,0.48029809527397155,0.3469210754553339,40.0,0.0,0.5,0.0,True,94.3750947000226
experiments_b_journal\core_ratio_fashionmnist_noniid_adaptive_norm_filter_r0.2_s44_20260609_134744,core_ratio_fashionmnist_noniid_adaptive_norm_filter_r0.2_s44,FashionMNIST,False,0.5,norm_filter,adaptive_scaling,0.2,80,87.24,87.32,0.3575391814470291,1.7346053772766696,10.0,0.0,0.125,0.0,True,92.25491789996158
experiments_b_journal\core_ratio_fashionmnist_noniid_adaptive_norm_filter_r0.4_s42_20260609_134922,core_ratio_fashionmnist_noniid_adaptive_norm_filter_r0.4_s42,FashionMNIST,False,0.5,norm_filter,adaptive_scaling,0.4,80,83.45,83.8,0.4198098679542541,3.5559410234171724,20.0,0.0,0.3333333333333333,0.0,True,93.50126579997595
experiments_b_journal\core_ratio_fashionmnist_noniid_adaptive_norm_filter_r0.4_s43_20260609_135101,core_ratio_fashionmnist_noniid_adaptive_norm_filter_r0.4_s43,FashionMNIST,False,0.5,norm_filter,adaptive_scaling,0.4,80,86.34,86.49,0.36033963742256164,1.170858629661752,0.0,0.0,0.0,0.0,True,93.59539459994994
experiments_b_journal\core_ratio_fashionmnist_noniid_adaptive_norm_filter_r0.4_s44_20260609_135241,core_ratio_fashionmnist_noniid_adaptive_norm_filter_r0.4_s44,FashionMNIST,False,0.5,norm_filter,adaptive_scaling,0.4,80,87.28,87.4,0.3564491473436356,1.7346053772766696,10.0,0.0,0.16666666666666666,0.0,True,92.91526859998703
experiments_b_journal\core_ratio_fashionmnist_noniid_adaptive_proposed_r0.1_s42_20260609_130727,core_ratio_fashionmnist_noniid_adaptive_proposed_r0.1_s42,FashionMNIST,False,0.5,proposed,adaptive_scaling,0.1,80,85.02,85.07,0.3907193337917328,3.4692107545533393,0.0,0.0,0.0,0.0,True,96.93122209992725
experiments_b_journal\core_ratio_fashionmnist_noniid_adaptive_proposed_r0.1_s43_20260609_130910,core_ratio_fashionmnist_noniid_adaptive_proposed_r0.1_s43,FashionMNIST,False,0.5,proposed,adaptive_scaling,0.1,80,84.6,84.89,0.39905200650691985,1.3009540329575022,0.0,0.0,0.0,0.0,True,92.7055841999827
experiments_b_journal\core_ratio_fashionmnist_noniid_adaptive_proposed_r0.1_s44_20260609_131049,core_ratio_fashionmnist_noniid_adaptive_proposed_r0.1_s44,FashionMNIST,False,0.5,proposed,adaptive_scaling,0.1,80,85.49,86.0,0.3993648398399353,1.3876843018213356,0.0,0.0,0.0,0.0,True,90.6716449999949
experiments_b_journal\core_ratio_fashionmnist_noniid_adaptive_proposed_r0.2_s42_20260609_131225,core_ratio_fashionmnist_noniid_adaptive_proposed_r0.2_s42,FashionMNIST,False,0.5,proposed,adaptive_scaling,0.2,80,85.01,85.07,0.3913875452756882,3.3824804856895057,0.0,0.0,0.0,0.0,True,91.66029110003728
experiments_b_journal\core_ratio_fashionmnist_noniid_adaptive_proposed_r0.2_s43_20260609_131403,core_ratio_fashionmnist_noniid_adaptive_proposed_r0.2_s43,FashionMNIST,False,0.5,proposed,adaptive_scaling,0.2,80,84.58,84.85,0.3992810029268265,1.3009540329575022,0.0,0.0,0.0,0.0,True,92.27495970006566
experiments_b_journal\core_ratio_fashionmnist_noniid_adaptive_proposed_r0.2_s44_20260609_131541,core_ratio_fashionmnist_noniid_adaptive_proposed_r0.2_s44,FashionMNIST,False,0.5,proposed,adaptive_scaling,0.2,80,86.03,86.33,0.38959398233890535,1.3876843018213356,0.0,0.0,0.0,0.0,True,93.30817200010642
experiments_b_journal\core_ratio_fashionmnist_noniid_adaptive_proposed_r0.4_s42_20260609_131720,core_ratio_fashionmnist_noniid_adaptive_proposed_r0.4_s42,FashionMNIST,False,0.5,proposed,adaptive_scaling,0.4,80,84.9,85.07,0.3909886974573135,3.339115351257589,0.0,0.0,0.0,0.0,True,93.76477110001724
experiments_b_journal\core_ratio_fashionmnist_noniid_adaptive_proposed_r0.4_s43_20260609_131859,core_ratio_fashionmnist_noniid_adaptive_proposed_r0.4_s43,FashionMNIST,False,0.5,proposed,adaptive_scaling,0.4,80,84.54,85.02,0.3992723261833191,1.2575888985255854,0.0,0.0,0.0,0.0,True,94.17632480000611
experiments_b_journal\core_ratio_fashionmnist_noniid_adaptive_proposed_r0.4_s44_20260609_132040,core_ratio_fashionmnist_noniid_adaptive_proposed_r0.4_s44,FashionMNIST,False,0.5,proposed,adaptive_scaling,0.4,80,85.93,86.36,0.3900170080423355,1.3009540329575022,0.0,0.0,0.0,0.0,True,92.69005410000682
experiments_b_journal\core_ratio_fashionmnist_noniid_adaptive_trimmed_mean_r0.1_s42_20260609_132218,core_ratio_fashionmnist_noniid_adaptive_trimmed_mean_r0.1_s42,FashionMNIST,False,0.5,trimmed_mean,adaptive_scaling,0.1,80,86.43,86.43,0.36604879364967347,1.8647007805724198,0.0,0.0,0.0,0.0,True,90.88699519995134
experiments_b_journal\core_ratio_fashionmnist_noniid_adaptive_trimmed_mean_r0.1_s43_20260609_132355,core_ratio_fashionmnist_noniid_adaptive_trimmed_mean_r0.1_s43,FashionMNIST,False,0.5,trimmed_mean,adaptive_scaling,0.1,80,84.96,85.06,0.39407688133716584,2.0815264527320037,0.0,0.0,0.0,0.0,True,93.00697470002342
experiments_b_journal\core_ratio_fashionmnist_noniid_adaptive_trimmed_mean_r0.1_s44_20260609_132534,core_ratio_fashionmnist_noniid_adaptive_trimmed_mean_r0.1_s44,FashionMNIST,False,0.5,trimmed_mean,adaptive_scaling,0.1,80,86.95,87.17,0.3645998419523239,1.4744145706851692,0.0,0.0,0.0,0.0,True,89.35247140005231
experiments_b_journal\core_ratio_fashionmnist_noniid_adaptive_trimmed_mean_r0.2_s42_20260609_132709,core_ratio_fashionmnist_noniid_adaptive_trimmed_mean_r0.2_s42,FashionMNIST,False,0.5,trimmed_mean,adaptive_scaling,0.2,80,86.33,86.39,0.36621221051216124,1.8647007805724198,0.0,0.0,0.0,0.0,True,93.65103780000936
experiments_b_journal\core_ratio_fashionmnist_noniid_adaptive_trimmed_mean_r0.2_s43_20260609_132848,core_ratio_fashionmnist_noniid_adaptive_trimmed_mean_r0.2_s43,FashionMNIST,False,0.5,trimmed_mean,adaptive_scaling,0.2,80,85.02,85.04,0.39333554344177246,2.038161318300087,0.0,0.0,0.0,0.0,True,92.07939359999727
experiments_b_journal\core_ratio_fashionmnist_noniid_adaptive_trimmed_mean_r0.2_s44_20260609_133026,core_ratio_fashionmnist_noniid_adaptive_trimmed_mean_r0.2_s44,FashionMNIST,False,0.5,trimmed_mean,adaptive_scaling,0.2,80,86.86,87.06,0.36465710406303403,1.4744145706851692,0.0,0.0,0.0,0.0,True,89.78662079991773
experiments_b_journal\core_ratio_fashionmnist_noniid_adaptive_trimmed_mean_r0.4_s42_20260609_133202,core_ratio_fashionmnist_noniid_adaptive_trimmed_mean_r0.4_s42,FashionMNIST,False,0.5,trimmed_mean,adaptive_scaling,0.4,80,86.39,86.39,0.3658217883348465,1.9080659150043364,0.0,0.0,0.0,0.0,True,93.61751030001324
experiments_b_journal\core_ratio_fashionmnist_noniid_adaptive_trimmed_mean_r0.4_s43_20260609_133341,core_ratio_fashionmnist_noniid_adaptive_trimmed_mean_r0.4_s43,FashionMNIST,False,0.5,trimmed_mean,adaptive_scaling,0.4,80,85.14,85.14,0.39311941120624544,1.99479618386817,0.0,0.0,0.0,0.0,True,92.17621899989899
experiments_b_journal\core_ratio_fashionmnist_noniid_adaptive_trimmed_mean_r0.4_s44_20260609_133519,core_ratio_fashionmnist_noniid_adaptive_trimmed_mean_r0.4_s44,FashionMNIST,False,0.5,trimmed_mean,adaptive_scaling,0.4,80,86.94,87.11,0.36458922624588014,1.4744145706851692,0.0,0.0,0.0,0.0,True,89.72157719999086
experiments_b_journal\ext_collusive_fashionmnist_noniid_fedavg_s42_20260614_142430,ext_collusive_fashionmnist_noniid_fedavg_s42,FashionMNIST,False,0.5,fedavg,collusive_direction,0.2,80,80.34,80.34,0.50292207736969,2.992194275802255,0.0,0.0,0.0,0.0,True,159.24156769999536
experiments_b_journal\ext_collusive_fashionmnist_noniid_fedavg_s43_20260614_142719,ext_collusive_fashionmnist_noniid_fedavg_s43,FashionMNIST,False,0.5,fedavg,collusive_direction,0.2,80,67.41,67.41,1.0212255336761475,2.6886383347788376,0.0,0.0,0.0,0.0,True,161.25315380000393
experiments_b_journal\ext_collusive_fashionmnist_noniid_fedavg_s44_20260614_143010,ext_collusive_fashionmnist_noniid_fedavg_s44,FashionMNIST,False,0.5,fedavg,collusive_direction,0.2,80,81.6,81.6,0.4839449316501617,2.7753686036426712,0.0,0.0,0.0,0.0,True,158.66787050000858
experiments_b_journal\ext_collusive_fashionmnist_noniid_fltrust_s42_20260614_144844,ext_collusive_fashionmnist_noniid_fltrust_s42,FashionMNIST,False,0.5,fltrust,collusive_direction,0.2,80,69.33,69.47,1.17472192363739,2.862098872506505,20.0,1.0,0.0,1.0,True,166.76490459998604
